399	Fri Aug 12 02:25:51 +0000 2011	4b2830dff964a5208c9024e3	{Westminster Mall}	{33.74710908,-118.0117893,Westminster,CA,United States}	{Shop & Service,Food,}
399	Mon Jan 31 23:45:26 +0000 2011	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Mon Jan 31 08:25:55 +0000 2011	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Sun Jan 30 21:46:56 +0000 2011	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Sun Jan 30 02:45:10 +0000 2011	4d44d078c3e5f04d35c19e20	{The Law Offices Of Banana The Cat.}	{34.07553575885842,-117.86044718252812,Covina,CA,United States}	{Residence,}
399	Sat Jan 29 19:06:05 +0000 2011	4b6f3a70f964a52092e52ce3	{Kirkland's}	{33.973700835375475,-117.54593006238356,Mira Loma,CA,United States}	{Shop & Service,}
399	Sat Jan 29 17:04:16 +0000 2011	4b7acb3df964a5201b3d2fe3	{Cowgirl Cafe II}	{33.92352133839095,-117.55870784081202,Norco,CA,United States}	{Food,}
399	Fri Jan 21 23:08:33 +0000 2011	4bba65797421a5933bc0c340	{Kaiser Permanente}	{33.874048824356166,-117.74357091733057,Yorba Linda,CA,United States}	{Medical Center,Professional & Other Places,}
399	Fri Jan 21 00:35:17 +0000 2011	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Sat Jan 15 19:45:18 +0000 2011	41326e00f964a52099141fe3	{MGM Grand Hotel & Casino}	{36.102411122843996,-115.16946315765381,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
399	Sat Jan 15 15:42:23 +0000 2011	4a74cfe1f964a520aadf1fe3	{W. Wayne Bunker Family Park}	{36.23263247602275,-115.25480343224515,Las Vegas,NV,United States}	{Outdoors & Recreation,}
399	Wed Jan 12 07:25:53 +0000 2011	4b3eca43f964a5201da225e3	{Pineapple Hill Saloon & Grill}	{33.7452647,-117.81731307506561,Tustin,CA,United States}	{Nightlife Spot,}
399	Sun Jan 09 04:27:20 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
399	Sat Jan 08 05:38:47 +0000 2011	4be47dcecf200f475609123c	{Ontario Mills}	{34.07324405,-117.5516939,Ontario,CA,United States}	{Shop & Service,}
399	Sat Jan 08 05:37:51 +0000 2011	4b3d8826f964a520479525e3	{Improv Comedy Club}	{34.07422827683204,-117.55190312862396,Ontario,CA,United States}	{Arts & Entertainment,}
399	Fri Jan 07 23:10:33 +0000 2011	4d279d28467d6ea86c69be95	{The Castle}	{33.67427587509155,-117.9969835281372,,,United States}	{}
399	Wed Jan 05 22:59:08 +0000 2011	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Wed Jan 05 06:26:58 +0000 2011	4b3eca43f964a5201da225e3	{Pineapple Hill Saloon & Grill}	{33.7452647,-117.81731307506561,Tustin,CA,United States}	{Nightlife Spot,}
399	Tue Jan 04 09:18:17 +0000 2011	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Tue Jan 04 00:54:42 +0000 2011	4c631bdb86b6be9a88c08d34	{Blackroom}	{33.615145,-117.87534800000003,Newport Beach,CA,United States}	{Shop & Service,}
399	Tue Jan 04 00:54:03 +0000 2011	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Mon Jan 03 16:08:16 +0000 2011	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Sun Jan 02 21:41:48 +0000 2011	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Sun Jan 02 03:43:19 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
399	Sat Jan 01 09:05:13 +0000 2011	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Sat Jan 01 07:34:43 +0000 2011	4d1ed8c2bdd7a093e77de1ce	{Casa Carri}	{34.034454288005286,-117.86044718252812,,,United States}	{Residence,}
399	Fri Dec 31 06:49:28 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Mon Dec 20 09:11:50 +0000 2010	4b6dd55ff964a5201c942ce3	{Knowlwood}	{33.76017498117662,-117.83668066078155,Santa Ana,CA,United States}	{Food,}
399	Mon Dec 20 09:09:49 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Sat Dec 18 22:48:56 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Fri Dec 17 07:53:08 +0000 2010	4b2d9a12f964a52068d924e3	{Edwards Ontario Palace Stadium 22 & IMAX}	{34.07559977785876,-117.54889958185056,Ontario,CA,United States}	{Arts & Entertainment,Movie Theater,}
399	Sat Dec 11 03:44:25 +0000 2010	4703a234f964a5204b4b1fe3	{The Twilight Zone Tower of Terror}	{33.80683935374519,-117.91716165840626,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
399	Sat Dec 11 03:43:05 +0000 2010	45db8eb5f964a520fd421fe3	{Disney California Adventure Park}	{33.80798489664312,-117.91896778777333,Anaheim,CA,United States}	{Arts & Entertainment,}
399	Sat Dec 11 03:41:45 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
399	Thu Dec 09 07:35:03 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Sat Dec 04 08:20:39 +0000 2010	49f6dbe4f964a5205f6c1fe3	{Harbor House Cafe}	{33.72418796432741,-118.07756245136261,Sunset Beach,CA,United States}	{Food,}
399	Fri Dec 03 10:36:13 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Fri Dec 03 10:36:13 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Sat Nov 27 17:11:02 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Wed Nov 24 00:15:30 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Mon Nov 22 08:07:06 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Mon Nov 22 07:19:03 +0000 2010	4b27e602f964a520e48b24e3	{Alberto's}	{33.72705488333333,-117.850999,Santa Ana,CA,United States}	{Food,}
399	Mon Nov 22 04:49:51 +0000 2010	4ce9f626f3bda1438a44c3e4	{The Hall Of Justice}	{33.756593,-117.841407,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
399	Fri Nov 19 06:29:57 +0000 2010	4b2d9a12f964a52068d924e3	{Edwards Ontario Palace Stadium 22 & IMAX}	{34.07559977785876,-117.54889958185056,Ontario,CA,United States}	{Arts & Entertainment,Movie Theater,}
399	Sun Nov 14 01:19:37 +0000 2010	4cdf38fa94c3b60c88936aea	{Sampson Adobe}	{33.89405,-117.962529,Fullerton,CA,United States}	{Arts & Entertainment,}
399	Fri Oct 29 07:37:23 +0000 2010	4bd5c1579649ce72c39e511d	{Buffalo Bill's Hotel & Casino}	{35.61412922571622,-115.38562774658203,Primm,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
399	Sat Oct 23 18:22:08 +0000 2010	4a884ab3f964a520c60520e3	{AMC Puente Hills 20}	{33.994549318585065,-117.92647361755371,City of Industry,CA,United States}	{Arts & Entertainment,Professional & Other Places,Movie Theater,}
399	Wed Oct 20 23:30:35 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Wed Oct 20 05:15:31 +0000 2010	4b3eca43f964a5201da225e3	{Pineapple Hill Saloon & Grill}	{33.7452647,-117.81731307506561,Tustin,CA,United States}	{Nightlife Spot,}
399	Sun Oct 17 04:07:20 +0000 2010	4ad2279ef964a520b8df20e3	{The Phoenix Club}	{33.81363522884766,-117.87445953382353,Anaheim,CA,United States}	{Food,Professional & Other Places,}
399	Sat Oct 16 16:58:12 +0000 2010	4c77e31fb41f9521986034a0	{Las Palmas Medical Plaza}	{33.91292948,-117.93119206,La Habra,CA,United States}	{Medical Center,Professional & Other Places,}
399	Sat Oct 16 05:51:38 +0000 2010	4ae0a807f964a5205a8121e3	{Regal LA LIVE Stadium 14}	{34.04569008803841,-118.26687812805174,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
399	Sat Oct 02 21:11:40 +0000 2010	4a887641f964a520850620e3	{Slaters 50/50}	{33.85653554361118,-117.7708566109401,Anaheim,CA,United States}	{Nightlife Spot,Food,}
399	Thu Sep 23 03:09:28 +0000 2010	4b2141a3f964a520143924e3	{UPS Customer Center}	{33.81398834051447,-117.89393825211073,Anaheim,CA,United States}	{Professional & Other Places,}
399	Sat Sep 11 22:40:12 +0000 2010	4a16d939f964a52011791fe3	{Toyota Sports Center}	{33.92162206636589,-118.38817834854126,El Segundo,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,Athletics & Sports,}
399	Sun Sep 05 03:21:16 +0000 2010	461bde1ef964a5206b451fe3	{Di Piazza's}	{33.78263852705224,-118.13197910785675,Long Beach,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
399	Sat Sep 04 01:48:44 +0000 2010	4bbfcc182a89ef3b0aa1ef88	{La Palma Chicken Pie Shop}	{33.84534432430958,-117.9413652420044,Anaheim,CA,United States}	{Food,}
399	Sat Aug 21 00:08:12 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Mon Aug 16 21:09:56 +0000 2010	4ba14e5df964a520f5aa37e3	{Teuscher}	{33.614369118684145,-117.87570476531982,Newport Beach,CA,United States}	{Shop & Service,Food,}
399	Mon Aug 16 21:09:19 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Mon Aug 16 00:35:12 +0000 2010	4c688776f984a593415a4af4	{Flashrock Studios}	{34.193970321077536,-118.38745566978339,North Hollywood,CA,United States}	{Arts & Entertainment,}
399	Sat Jul 31 23:26:24 +0000 2010	4ad5fa81f964a520470421e3	{Starbucks}	{33.87374076656532,-117.92412497515426,Fullerton,CA,United States}	{Food,}
399	Sat Jul 24 22:01:17 +0000 2010	40e0b100f964a52003021fe3	{Dick's Last Resort}	{32.70906738715875,-117.16059029102325,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
399	Sat Jul 24 15:55:37 +0000 2010	46a6a0b3f964a52045491fe3	{San Diego Comic-Con International 2010}	{32.70700006253934,-117.16185092926025,San Diego,CA,United States}	{Shop & Service,Arts & Entertainment,Professional & Other Places,}
===
399	Mon Jun 28 21:40:19 +0000 2010	4bbf96c5920eb713be99172c	{China Grill}	{33.61611145,-117.874685,Newport Beach,CA,United States}	{Food,}
399	Mon Jun 28 21:39:44 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Mon Jun 28 04:50:33 +0000 2010	4a8614d1f964a520570020e3	{Regal Foothill Towne Center Stadium 22}	{33.676763079117805,-117.6682438993113,Foothill Ranch,CA,United States}	{Arts & Entertainment,Movie Theater,}
399	Mon Jun 28 03:16:07 +0000 2010	4b9313d7f964a520643334e3	{Santora's Pizza Subs & Wings}	{33.55244839842467,-117.67147503277415,Mission Viejo,CA,United States}	{Food,}
399	Sun Jun 27 05:15:50 +0000 2010	3fd66200f964a520a0ee1ee3	{Canter's Delicatessen}	{34.078780432271145,-118.36171567440033,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
399	Sun Jun 27 02:21:39 +0000 2010	4a7dfd24f964a52087f01fe3	{Page Museum at the La Brea Tar Pits}	{34.06355230176743,-118.35541248321533,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
399	Thu Jun 24 00:44:08 +0000 2010	4a7b9483f964a5207aeb1fe3	{Pantages Theatre}	{34.10185514030627,-118.32560777664185,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
399	Tue Jun 22 18:38:46 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Tue Jun 22 18:38:21 +0000 2010	4ba14e5df964a520f5aa37e3	{Teuscher}	{33.614369118684145,-117.87570476531982,Newport Beach,CA,United States}	{Shop & Service,Food,}
399	Mon Jun 21 21:27:20 +0000 2010	4ba14e5df964a520f5aa37e3	{Teuscher}	{33.614369118684145,-117.87570476531982,Newport Beach,CA,United States}	{Shop & Service,Food,}
399	Mon Jun 21 21:03:49 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Sun Jun 20 17:45:33 +0000 2010	4a8449d5f964a52030fc1fe3	{Apple Store, Fashion Island}	{33.615091232578,-117.875252942446,Newport Beach,CA,United States}	{Shop & Service,}
399	Sun Jun 20 17:19:18 +0000 2010	4b1ec09ef964a520f91e24e3	{La Salsa}	{33.616028349130154,-117.87474566410191,Newport Beach,CA,United States}	{Food,}
399	Sat Jun 19 08:09:41 +0000 2010	4b3fe4d1f964a5207ab125e3	{7-Eleven}	{33.81542052961388,-117.85251858080139,Orange,CA,United States}	{Shop & Service,}
399	Sat Jun 19 05:34:36 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
399	Fri Jun 18 22:20:27 +0000 2010	4c1bf097fcf8c9b6623ea90b	{Oz Tattoo}	{34.10172174,-118.335024,Los Angeles,CA,United States}	{Shop & Service,}
399	Fri Jun 18 21:48:53 +0000 2010	4a400af7f964a5203aa41fe3	{Famima!!}	{34.10161,-118.338313,Hollywood,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
399	Fri Jun 18 21:30:59 +0000 2010	42af6f80f964a5205b251fe3	{TCL Chinese Theatre}	{34.10159750597838,-118.34099292755127,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
399	Fri Jun 18 19:04:54 +0000 2010	3fd66200f964a5206aee1ee3	{Pink's Hot Dogs}	{34.083858829388745,-118.34420084953308,Los Angeles,CA,United States}	{Food,}
399	Wed Jun 16 23:08:18 +0000 2010	4b3faf19f964a52021ac25e3	{In-N-Out Burger}	{33.86103808879852,-118.12467626,Lakewood,CA,United States}	{Food,}
399	Wed Jun 16 21:31:14 +0000 2010	4c0fc05a336220a1d245ce77	{Virgin America}	{33.946546278358845,-118.40718984603882,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
399	Wed Jun 16 15:51:31 +0000 2010	4c18f2bf838020a153eae461	{Virgin America Flight 409}	{37.61377,-122.388109,Millbrae,CA,United States}	{Travel & Transport,Airport,}
399	Wed Jun 16 14:30:21 +0000 2010	4a19c1def964a520497a1fe3	{Terminal 4}	{40.643965943682936,-73.78272056579588,Jamaica,NY,United States}	{Travel & Transport,Airport,}
399	Wed Jun 16 05:41:08 +0000 2010	4c152cc37f7f2d7f6309e268	{El Casa De Lloving Llama}	{40.74916220499632,-73.90658830179062,Woodside,NY,United States}	{Residence,}
399	Wed Jun 16 02:20:31 +0000 2010	3fd66200f964a520aee81ee3	{Chevys Fresh Mex}	{40.757123775433385,-73.98948267102242,New York,NY,United States}	{Food,}
399	Wed Jun 16 00:53:49 +0000 2010	4a592e94f964a520e6b81fe3	{Urban Outfitters}	{40.737231,-73.996793,New York,NY,United States}	{Shop & Service,Clothing Store,}
399	Tue Jun 15 23:23:02 +0000 2010	4a7c75cdf964a520a6ec1fe3	{Starbucks}	{40.72925900226641,-73.9872010738706,New York,NY,United States}	{Food,}
399	Tue Jun 15 22:59:06 +0000 2010	3fd66200f964a5204aea1ee3	{Life Cafe}	{40.726933,-73.98007,New York,NY,United States}	{Food,}
399	Tue Jun 15 19:12:15 +0000 2010	4a527920f964a520a5b11fe3	{Yonah Schimmel Knish Bakery}	{40.72344248695023,-73.99011073520991,New York,NY,United States}	{Food,}
399	Tue Jun 15 19:10:04 +0000 2010	422b9980f964a520cf1f1fe3	{Landmark's Sunshine Cinema}	{40.72328994500397,-73.9899672618189,New York,NY,United States}	{Arts & Entertainment,Movie Theater,}
399	Tue Jun 15 18:15:00 +0000 2010	4b3bef0df964a520bb7e25e3	{MTA Subway - 61st St/Woodside (7)}	{40.74551847594746,-73.90300275656324,Woodside,NY,United States}	{Travel & Transport,}
399	Tue Jun 15 07:02:22 +0000 2010	4c152cc37f7f2d7f6309e268	{El Casa De Lloving Llama}	{40.74916220499632,-73.90658830179062,Woodside,NY,United States}	{Residence,}
399	Tue Jun 15 06:03:33 +0000 2010	4ad684abf964a520970721e3	{MTA Subway - Queensboro Plaza (N/Q/7)}	{40.75047562272483,-73.94028425216675,Long Island City,NY,United States}	{Travel & Transport,}
399	Mon Jun 14 23:26:31 +0000 2010	4a996bb4f964a520342e20e3	{Brooks Atkinson Theatre}	{40.760258991409074,-73.98695429583053,New York,NY,United States}	{Performing Arts Venue,Arts & Entertainment,}
399	Mon Jun 14 22:48:37 +0000 2010	462a6065f964a520d9451fe3	{Junior's Restaurant}	{40.75821277375464,-73.98682594299316,New York,NY,United States}	{Food,}
399	Mon Jun 14 22:47:39 +0000 2010	4a847222f964a520a1fc1fe3	{Starbucks}	{40.75755033809161,-73.98486527831999,New York,NY,United States}	{Food,}
399	Mon Jun 14 20:59:58 +0000 2010	4a85b1b3f964a520eefe1fe3	{Starbucks}	{40.748939233997696,-73.99228003980646,New York,NY,United States}	{Food,}
399	Mon Jun 14 20:45:19 +0000 2010	4ae6363ef964a520aba521e3	{Madison Square Garden}	{40.75051626137434,-73.9934992790222,New York,NY,United States}	{Arts & Entertainment,}
399	Mon Jun 14 20:10:41 +0000 2010	4a72e5fef964a52050db1fe3	{Chelsea Piers Sports Center}	{40.74650474095836,-74.0088531755274,New York,NY,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,}
399	Mon Jun 14 19:26:42 +0000 2010	40f1d480f964a5206a0a1fe3	{High Line}	{40.747061887498916,-74.00519371032715,New York,NY,United States}	{Outdoors & Recreation,}
399	Mon Jun 14 19:20:14 +0000 2010	49c2df9cf964a5203b561fe3	{Apple Store}	{40.7412,-74.00542,New York,NY,United States}	{Shop & Service,}
399	Mon Jun 14 18:40:02 +0000 2010	4b3bef0df964a520bb7e25e3	{MTA Subway - 61st St/Woodside (7)}	{40.74551847594746,-73.90300275656324,Woodside,NY,United States}	{Travel & Transport,}
399	Mon Jun 14 13:37:14 +0000 2010	4c152cc37f7f2d7f6309e268	{El Casa De Lloving Llama}	{40.74916220499632,-73.90658830179062,Woodside,NY,United States}	{Residence,}
399	Mon Jun 14 13:37:13 +0000 2010	4c152cc37f7f2d7f6309e268	{El Casa De Lloving Llama}	{40.74916220499632,-73.90658830179062,Woodside,NY,United States}	{Residence,}
399	Mon Jun 14 03:01:29 +0000 2010	4c152cc37f7f2d7f6309e268	{El Casa De Lloving Llama}	{40.74916220499632,-73.90658830179062,Woodside,NY,United States}	{Residence,}
399	Mon Jun 14 03:00:45 +0000 2010	4c4b15acc668e21e8d0094f9	{Dunkin Donuts}	{40.74557029238338,-73.90323815867245,Woodside,NY,United States}	{Food,}
399	Mon Jun 14 02:37:29 +0000 2010	4b3bef0df964a520bb7e25e3	{MTA Subway - 61st St/Woodside (7)}	{40.74551847594746,-73.90300275656324,Woodside,NY,United States}	{Travel & Transport,}
399	Sun Jun 13 22:22:20 +0000 2010	41b24f80f964a520661e1fe3	{Dinosaur Bar-B-Que}	{40.818248832198826,-73.96052999610622,New York,NY,United States}	{Food,Arts & Entertainment,}
399	Sun Jun 13 22:21:51 +0000 2010	4a48080ff964a52075aa1fe3	{Fairway Market}	{40.81981931293458,-73.9598584364801,New York,NY,United States}	{Shop & Service,Food & Drink Shop,}
399	Sun Jun 13 19:09:44 +0000 2010	4c152cc37f7f2d7f6309e268	{El Casa De Lloving Llama}	{40.74916220499632,-73.90658830179062,Woodside,NY,United States}	{Residence,}
399	Sun Jun 13 07:27:29 +0000 2010	4b101bcdf964a520346923e3	{A Slice of New York}	{40.759164133333336,-73.987799,New York,NY,United States}	{Food,}
399	Sun Jun 13 04:46:44 +0000 2010	3fd66200f964a52088e81ee3	{Hourglass Tavern}	{40.76087983002029,-73.99033561348915,New York,NY,United States}	{Nightlife Spot,Food,}
399	Sun Jun 13 01:20:47 +0000 2010	40fc6080f964a5200e0b1fe3	{Studio 54}	{40.76428720689057,-73.98384371752819,New York,NY,United States}	{Performing Arts Venue,Arts & Entertainment,}
399	Sat Jun 12 21:11:49 +0000 2010	4bc2759a461576b0e9837d32	{Central Park - The Loch}	{40.79457831752617,-73.95893096923828,New York,NY,United States}	{Outdoors & Recreation,}
399	Sat Jun 12 21:11:49 +0000 2010	4bc2759a461576b0e9837d32	{Central Park - The Loch}	{40.79457831752617,-73.95893096923828,New York,NY,United States}	{Outdoors & Recreation,}
399	Sat Jun 12 18:27:19 +0000 2010	4aa6ec8ff964a5207c4b20e3	{Metro North - East Norwalk Train Station}	{41.104045,-73.404604,Norwalk,CT,United States}	{Travel & Transport,}
399	Sat Jun 12 17:11:02 +0000 2010	4b05867af964a520976322e3	{Louis' Lunch}	{41.30641553990424,-72.93042987585068,New Haven,CT,United States}	{Food,}
399	Sat Jun 12 17:09:55 +0000 2010	4b9d11b0f964a520d58c36e3	{Kelly's Restaurant & Bar}	{41.30542240171419,-72.92820930045976,New Haven,CT,United States}	{Nightlife Spot,Food,}
